date,home_team,away_team,time,match_id,attacks_home,attacks_away,attempts_on_goal_home,attempts_on_goal_away,corners_home,corners_away,dangerous_attacks_home,dangerous_attacks_away,fauls_home,fauls_away,free_kicks_home,free_kicks_away,goal_kicks_home,goal_kicks_away,offsides_home,offsides_away,penalties_home,penalties_away,possesion_home,possesion_away,red_cards_home,red_cards_away,saves_home,saves_away,shots_blocked_home,shots_blocked_away,shots_off_target_home,shots_off_target_away,shots_on_target_home,shots_on_target_away,substitutions_home,substitutions_away,throw_ins_home,throw_ins_away,treatments_home,treatments_away,yellow_cards_home,yellow_cards_away,half_time_score_home,half_time_score_away,full_time_score_home,full_time_score_away
2025-03-28,Piast Gliwice,Widzew Lodz,17:00,608932,91.0,79.0,16.0,13.0,6,2,78.0,56.0,12,7,,,,,6.0,0.0,0.0,0.0,53.0,47.0,0.0,0.0,1.0,5.0,2.0,4.0,11.0,9.0,5,3,,,,,,,1.0,1.0,0.0,2.0,0,2
2025-03-16,Jagiellonia Bialystok,Lech Poznan,19:15,607114,71.0,124.0,11.0,16.0,0,4,49.0,91.0,17,22,,,,,1.0,0.0,,,31.0,69.0,0.0,0.0,1.0,0.0,4.0,7.0,10.0,15.0,1,2,,,,,,,3.0,3.0,1.0,1.0,2,1
2025-03-16,Rakow Czestochowa,Legia Warszawa,16:30,607030,82.0,73.0,16.0,11.0,7,5,63.0,59.0,22,33,,,,,5.0,1.0,,,49.0,51.0,0.0,0.0,4.0,3.0,4.0,2.0,10.0,4.0,6,7,,,,,,,2.0,2.0,2.0,0.0,3,2
2025-03-16,Zaglebie Lubin,Korona Kielce,13:45,606871,55.0,81.0,8.0,15.0,7,8,51.0,78.0,16,11,,,,,1.0,1.0,,,26.0,74.0,0.0,0.0,3.0,1.0,2.0,6.0,6.0,11.0,2,4,,,,,,,1.0,1.0,1.0,0.0,1,1
2025-03-16,Puszcza Niepolomice,Piast Gliwice,11:15,606759,66.0,114.0,10.0,19.0,1,12,49.0,104.0,18,22,,,,,1.0,0.0,2.0,0.0,28.0,72.0,0.0,0.0,5.0,2.0,3.0,4.0,5.0,13.0,5,6,,,,,,,2.0,2.0,1.0,0.0,2,1
2025-03-15,Widzew Lodz,GKS Katowice,19:15,606529,67.0,90.0,11.0,18.0,3,6,41.0,54.0,12,11,,,,,0.0,2.0,,,44.0,56.0,0.0,0.0,2.0,4.0,3.0,3.0,6.0,16.0,5,3,,,,,,,4.0,0.0,0.0,0.0,1,0
2025-03-15,Gornik Zabrze,Motor Lublin,16:30,606408,79.0,105.0,18.0,9.0,3,11,66.0,100.0,8,33,,,,,1.0,5.0,,,48.0,52.0,0.0,0.0,3.0,6.0,4.0,4.0,8.0,6.0,10,2,,,,,,,3.0,1.0,1.0,0.0,4,0
2025-03-15,Stal Mielec,Slask Wroclaw,13:45,606026,79.0,82.0,12.0,19.0,6,4,53.0,71.0,41,15,,,,,2.0,1.0,1.0,0.0,39.0,61.0,1.0,0.0,8.0,3.0,4.0,6.0,8.0,8.0,4,11,,,,,,,0.0,3.0,1.0,1.0,1,4
2025-03-14,Pogon Szczecin,Cracovia,19:30,605718,79.0,62.0,16.0,10.0,5,0,77.0,35.0,22,52,,,,,1.0,2.0,1.0,1.0,66.0,34.0,0.0,1.0,3.0,3.0,4.0,0.0,10.0,5.0,6,5,,,,,,,1.0,2.0,2.0,2.0,5,2
2025-03-14,RKS Radomiak 1910 SA Radom,Lechia Gdansk,17:00,605650,91.0,107.0,12.0,5.0,5,2,49.0,45.0,14,22,,,,,0.0,1.0,,,46.0,54.0,0.0,0.0,0.0,3.0,4.0,1.0,7.0,3.0,5,1,,,,,,,6.0,3.0,1.0,1.0,2,1
2025-03-10,Motor Lublin,Legia Warszawa,18:00,605144,66.0,87.0,15.0,29.0,4,6,54.0,68.0,33,33,,,,,2.0,0.0,,,47.0,53.0,0.0,0.0,0.0,3.0,1.0,16.0,9.0,26.0,6,3,,,,,,,2.0,4.0,1.0,1.0,3,3
2025-03-09,Widzew Lodz,Jagiellonia Bialystok,16:30,604940,99.0,91.0,19.0,7.0,13,2,87.0,36.0,14,13,,,,,2.0,2.0,,,50.0,50.0,0.0,0.0,1.0,5.0,9.0,3.0,14.0,5.0,5,2,,,,,,,4.0,3.0,0.0,1.0,0,1
2025-03-09,Lechia Gdansk,Gornik Zabrze,13:45,604756,86.0,64.0,22.0,10.0,5,4,83.0,48.0,22,11,,,,,0.0,1.0,,,52.0,48.0,0.0,0.0,1.0,3.0,10.0,2.0,19.0,7.0,3,3,,,,,,,2.0,4.0,1.0,0.0,1,2
2025-03-09,GKS Katowice,Zaglebie Lubin,11:15,604630,81.0,76.0,7.0,18.0,3,8,56.0,87.0,9,11,,,,,1.0,0.0,,,59.0,41.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,17.0,2,0,,,,,,,2.0,3.0,0.0,0.0,1,0
2025-03-08,Lech Poznan,Stal Mielec,19:15,604404,71.0,59.0,24.0,11.0,5,6,61.0,33.0,11,22,,,,,5.0,1.0,,,59.0,41.0,0.0,0.0,2.0,11.0,8.0,4.0,10.0,8.0,14,3,,,,,,,2.0,2.0,2.0,1.0,3,1
2025-03-08,Piast Gliwice,Rakow Czestochowa,16:30,604276,56.0,65.0,10.0,8.0,2,2,31.0,31.0,22,19,,,,,1.0,1.0,,,56.0,43.0,0.0,0.0,4.0,3.0,1.0,0.0,6.0,1.0,4,7,,,,,,,3.0,1.0,0.0,1.0,0,3
2025-03-08,Cracovia,RKS Radomiak 1910 SA Radom,13:45,603891,113.0,84.0,5.0,14.0,5,7,71.0,58.0,22,14,,,,,2.0,3.0,,,53.0,47.0,0.0,0.0,2.0,1.0,3.0,6.0,3.0,10.0,2,4,,,,,,,1.0,2.0,1.0,0.0,1,2
2025-03-07,Slask Wroclaw,Pogon Szczecin,19:30,603577,68.0,111.0,16.0,16.0,13,6,75.0,93.0,11,18,,,,,4.0,1.0,,,40.0,60.0,0.0,0.0,3.0,3.0,8.0,5.0,11.0,12.0,4,4,,,,,,,0.0,3.0,0.0,0.0,1,1
2025-03-07,Korona Kielce,Puszcza Niepolomice,17:00,603492,93.0,90.0,23.0,12.0,3,1,57.0,46.0,11,17,,,,,,,0.0,1.0,55.0,45.0,0.0,0.0,2.0,6.0,5.0,3.0,15.0,9.0,8,3,,,,,,,2.0,4.0,1.0,1.0,2,1
2025-03-03,Rakow Czestochowa,Lechia Gdansk,18:00,602980,85.0,90.0,8.0,16.0,1,3,57.0,82.0,14,33,,,,,2.0,2.0,,,47.0,53.0,0.0,0.0,2.0,2.0,2.0,8.0,4.0,13.0,4,3,,,,,,,2.0,5.0,2.0,0.0,3,1
2025-03-02,Jagiellonia Bialystok,GKS Katowice,16:30,602773,91.0,118.0,18.0,11.0,4,0,67.0,68.0,13,12,,,,,2.0,2.0,,,54.0,46.0,0.0,0.0,1.0,3.0,10.0,5.0,15.0,10.0,3,1,,,,,,,0.0,1.0,1.0,0.0,1,0
2025-03-02,Legia Warszawa,Slask Wroclaw,13:45,602627,110.0,62.0,18.0,10.0,8,4,73.0,33.0,13,15,,,,,3.0,2.0,,,54.0,46.0,0.0,0.0,1.0,3.0,8.0,4.0,12.0,8.0,6,2,,,,,,,1.0,2.0,1.0,1.0,3,1
2025-03-02,Puszcza Niepolomice,Motor Lublin,11:15,602507,82.0,76.0,10.0,16.0,8,4,78.0,68.0,15,17,,,,,2.0,1.0,,,49.0,51.0,1.0,0.0,2.0,2.0,5.0,8.0,8.0,13.0,2,3,,,,,,,6.0,5.0,0.0,1.0,0,1
2025-03-01,Zaglebie Lubin,Piast Gliwice,19:15,602283,133.0,135.0,14.0,11.0,7,1,85.0,55.0,17,13,,,,,5.0,1.0,,,54.0,46.0,0.0,0.0,2.0,3.0,2.0,2.0,9.0,8.0,4,3,,,,,,,1.0,1.0,0.0,1.0,0,1
2025-03-01,Pogon Szczecin,Lech Poznan,16:30,602186,70.0,60.0,15.0,20.0,4,4,59.0,60.0,14,15,,,,,1.0,4.0,0.0,1.0,46.0,54.0,1.0,0.0,4.0,3.0,6.0,11.0,11.0,13.0,4,7,,,,,,,1.0,1.0,0.0,1.0,0,3
2025-03-01,Stal Mielec,Korona Kielce,13:45,601795,90.0,106.0,17.0,15.0,5,3,75.0,88.0,18,13,,,,,1.0,0.0,,,55.0,45.0,0.0,0.0,2.0,5.0,2.0,6.0,12.0,12.0,5,3,,,,,,,5.0,4.0,0.0,0.0,0,1
2025-02-28,Gornik Zabrze,Cracovia,19:30,601489,111.0,65.0,23.0,10.0,12,3,106.0,47.0,11,9,,,,,3.0,2.0,,,66.0,34.0,0.0,0.0,2.0,2.0,15.0,4.0,20.0,8.0,2,2,,,,,,,2.0,1.0,0.0,0.0,0,1
2025-02-28,RKS Radomiak 1910 SA Radom,Widzew Lodz,17:00,601427,111.0,82.0,23.0,8.0,8,0,90.0,37.0,13,11,,,,,1.0,3.0,,,61.0,39.0,0.0,0.0,2.0,4.0,6.0,1.0,18.0,5.0,5,3,,,,,,,2.0,1.0,0.0,1.0,1,1
2025-02-24,Motor Lublin,GKS Katowice,18:00,600827,59.0,72.0,13.0,27.0,4,11,45.0,79.0,10,12,,,,,2.0,1.0,,,39.0,61.0,0.0,0.0,10.0,2.0,3.0,6.0,8.0,14.0,5,12,,,,,,,3.0,3.0,2.0,1.0,3,2
2025-02-23,Lech Poznan,Zaglebie Lubin,16:30,600640,80.0,80.0,13.0,25.0,4,13,42.0,73.0,13,11,,,,,1.0,5.0,,,56.0,43.0,0.0,0.0,7.0,2.0,6.0,3.0,8.0,15.0,5,10,,,,,,,0.0,1.0,2.0,1.0,3,1
2025-02-23,Cracovia,Jagiellonia Bialystok,13:45,600506,72.0,62.0,8.0,17.0,4,11,63.0,73.0,15,13,,,,,0.0,1.0,,,49.0,51.0,0.0,0.0,2.0,0.0,1.0,4.0,5.0,13.0,3,4,,,,,,,2.0,2.0,0.0,2.0,2,2
2025-02-23,Lechia Gdansk,Puszcza Niepolomice,11:15,600392,96.0,75.0,19.0,13.0,8,7,85.0,53.0,8,17,,,,,1.0,0.0,0.0,1.0,65.0,35.0,0.0,0.0,1.0,6.0,6.0,7.0,13.0,10.0,6,3,,,,,,,2.0,3.0,0.0,1.0,0,2
2025-02-22,RKS Radomiak 1910 SA Radom,Legia Warszawa,19:15,600186,90.0,86.0,22.0,11.0,3,5,46.0,57.0,15,10,,,,,1.0,0.0,,,41.0,59.0,0.0,0.0,1.0,3.0,4.0,3.0,15.0,9.0,7,2,,,,,,,1.0,1.0,2.0,1.0,3,1
2025-02-22,Widzew Lodz,Pogon Szczecin,16:30,600052,81.0,62.0,11.0,19.0,5,7,50.0,57.0,7,13,,,,,1.0,2.0,0.0,1.0,43.0,57.0,0.0,0.0,4.0,4.0,2.0,7.0,7.0,9.0,4,9,,,,,,,2.0,0.0,0.0,2.0,0,4
2025-02-22,Korona Kielce,Slask Wroclaw,13:45,599689,68.0,57.0,10.0,17.0,5,12,60.0,74.0,11,11,,,,,2.0,2.0,1.0,0.0,46.0,54.0,0.0,0.0,4.0,3.0,2.0,5.0,6.0,13.0,4,4,,,,,,,1.0,0.0,1.0,0.0,2,0
2025-02-21,Rakow Czestochowa,Gornik Zabrze,19:30,599327,82.0,78.0,16.0,7.0,6,3,62.0,49.0,12,11,,,,,2.0,1.0,,,48.0,52.0,0.0,0.0,0.0,3.0,6.0,5.0,12.0,7.0,5,0,,,,,,,2.0,1.0,1.0,0.0,1,0
2025-02-21,Piast Gliwice,Stal Mielec,17:00,599273,98.0,70.0,31.0,9.0,8,2,86.0,33.0,8,17,,,,,0.0,2.0,0.0,1.0,61.0,39.0,0.0,1.0,1.0,8.0,9.0,2.0,17.0,5.0,11,3,,,,,,,3.0,3.0,0.0,1.0,2,2
2025-02-17,Zaglebie Lubin,Lechia Gdansk,18:00,598749,94.0,92.0,22.0,15.0,8,8,87.0,73.0,6,7,,,,,2.0,1.0,,,57.0,43.0,0.0,0.0,4.0,7.0,7.0,6.0,14.0,9.0,8,6,,,,,,,1.0,0.0,0.0,2.0,1,3
2025-02-16,Jagiellonia Bialystok,Motor Lublin,16:30,598529,64.0,78.0,16.0,13.0,1,1,47.0,49.0,13,16,,,,,2.0,0.0,,,58.0,42.0,0.0,1.0,4.0,2.0,6.0,4.0,10.0,9.0,5,4,,,,,,,3.0,0.0,1.0,0.0,3,0
2025-02-16,GKS Katowice,Piast Gliwice,13:45,598383,81.0,69.0,9.0,15.0,10,7,50.0,47.0,9,10,,,,,3.0,1.0,,,52.0,48.0,0.0,0.0,3.0,3.0,1.0,2.0,6.0,12.0,3,3,,,,,,,0.0,2.0,0.0,0.0,0,0
2025-02-16,Stal Mielec,Pogon Szczecin,11:15,598280,80.0,77.0,15.0,11.0,7,5,71.0,56.0,9,15,,,,,5.0,1.0,,,55.0,45.0,0.0,0.0,2.0,3.0,6.0,5.0,11.0,7.0,4,4,,,,,,,1.0,3.0,0.0,0.0,1,2
2025-02-15,Legia Warszawa,Puszcza Niepolomice,19:15,598018,51.0,52.0,21.0,7.0,10,6,33.0,19.0,12,10,,,,,4.0,2.0,,,55.0,45.0,0.0,1.0,2.0,4.0,7.0,0.0,15.0,5.0,6,2,,,,,,,1.0,3.0,2.0,0.0,2,0
2025-02-15,Gornik Zabrze,RKS Radomiak 1910 SA Radom,16:30,597903,90.0,89.0,14.0,13.0,3,10,47.0,78.0,10,17,,,,,2.0,3.0,0.0,1.0,61.0,39.0,0.0,0.0,2.0,4.0,6.0,6.0,7.0,9.0,7,4,,,,,,,2.0,2.0,2.0,2.0,3,2
2025-02-15,Slask Wroclaw,Widzew Lodz,13:45,597348,87.0,95.0,15.0,12.0,2,5,53.0,59.0,14,12,,,,,3.0,1.0,,,44.0,56.0,0.0,1.0,2.0,3.0,4.0,7.0,10.0,10.0,5,2,,,,,,,2.0,4.0,1.0,0.0,3,0
2025-02-14,Lech Poznan,Rakow Czestochowa,19:30,596928,75.0,75.0,9.0,14.0,3,5,43.0,53.0,11,14,,,,,2.0,4.0,,,55.0,45.0,0.0,0.0,6.0,4.0,4.0,2.0,5.0,7.0,4,7,,,,,,,1.0,2.0,0.0,1.0,0,1
2025-02-14,Cracovia,Korona Kielce,17:00,596859,126.0,102.0,15.0,4.0,8,1,94.0,36.0,18,11,,,,,0.0,1.0,,,60.0,40.0,0.0,1.0,0.0,2.0,9.0,2.0,12.0,4.0,3,0,,,,,,,2.0,5.0,0.0,1.0,1,1
2025-02-10,Puszcza Niepolomice,Zaglebie Lubin,18:00,596194,72.0,67.0,15.0,24.0,6,8,54.0,64.0,17,13,,,,,2.0,1.0,,,57.0,43.0,0.0,0.0,5.0,4.0,7.0,9.0,10.0,17.0,5,7,,,,,,,2.0,2.0,1.0,0.0,1,2
2025-02-09,Lechia Gdansk,Lech Poznan,16:30,595979,69.0,79.0,19.0,7.0,6,4,57.0,50.0,15,13,,,,,3.0,1.0,,,47.0,53.0,0.0,1.0,1.0,3.0,10.0,4.0,15.0,4.0,4,1,,,,,,,3.0,5.0,1.0,0.0,1,0
2025-02-09,Widzew Lodz,Cracovia,13:45,595807,75.0,75.0,9.0,18.0,5,8,57.0,75.0,9,13,,,,,0.0,4.0,0.0,1.0,52.0,48.0,0.0,0.0,1.0,1.0,4.0,7.0,7.0,16.0,2,2,,,,,,,1.0,2.0,1.0,1.0,1,1
2025-02-09,Korona Kielce,Motor Lublin,11:15,595706,90.0,82.0,14.0,14.0,4,4,44.0,40.0,11,14,,,,,1.0,2.0,1.0,0.0,48.0,52.0,0.0,0.0,2.0,3.0,4.0,6.0,10.0,9.0,4,2,,,,,,,3.0,2.0,0.0,0.0,1,0
2025-02-08,Piast Gliwice,Legia Warszawa,19:15,595530,77.0,114.0,6.0,13.0,0,13,51.0,96.0,18,14,,,,,1.0,1.0,,,39.0,61.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,9.0,3,4,,,,,,,3.0,3.0,1.0,0.0,1,0
2025-02-08,Rakow Czestochowa,GKS Katowice,16:30,595396,62.0,48.0,16.0,16.0,9,4,68.0,37.0,14,8,,,,,,,,,57.0,43.0,0.0,0.0,3.0,5.0,7.0,6.0,10.0,11.0,6,5,,,,,,,1.0,2.0,0.0,1.0,1,2
2025-02-08,RKS Radomiak 1910 SA Radom,Slask Wroclaw,13:45,595051,102.0,88.0,13.0,14.0,5,2,75.0,57.0,15,13,,,,,1.0,1.0,0.0,1.0,57.0,43.0,0.0,0.0,1.0,3.0,2.0,3.0,9.0,12.0,4,2,,,,,,,3.0,4.0,0.0,1.0,1,1
2025-02-07,Pogon Szczecin,Gornik Zabrze,19:30,594631,61.0,57.0,14.0,13.0,4,0,57.0,38.0,14,8,,,,,0.0,1.0,,,49.0,51.0,0.0,0.0,6.0,1.0,5.0,2.0,10.0,6.0,4,6,,,,,,,4.0,1.0,1.0,0.0,3,0
2025-02-07,Stal Mielec,Jagiellonia Bialystok,17:00,594571,96.0,72.0,11.0,15.0,3,5,57.0,65.0,13,18,,,,,,,1.0,0.0,55.0,45.0,0.0,0.0,2.0,0.0,3.0,5.0,9.0,12.0,2,3,,,,,,,2.0,2.0,2.0,1.0,2,1
2025-02-03,Slask Wroclaw,Piast Gliwice,18:00,593968,99.0,101.0,10.0,14.0,5,2,69.0,57.0,16,15,,,,,1.0,3.0,,,62.0,38.0,0.0,0.0,5.0,5.0,2.0,2.0,4.0,7.0,6,7,,,,,,,1.0,0.0,1.0,2.0,1,3
2025-02-02,Legia Warszawa,Korona Kielce,16:30,593732,131.0,90.0,20.0,13.0,4,4,47.0,28.0,13,17,0.0,0.0,,,1.0,2.0,,,60.0,40.0,1.0,0.0,5.0,8.0,6.0,4.0,10.0,7.0,9,6,,,,,,,2.0,1.0,1.0,1.0,1,1
2025-02-02,Jagiellonia Bialystok,RKS Radomiak 1910 SA Radom,13:45,593582,66.0,53.0,18.0,7.0,7,2,77.0,40.0,14,17,0.0,0.0,,,3.0,3.0,,,64.0,36.0,0.0,0.0,3.0,3.0,4.0,0.0,10.0,4.0,9,3,,,,,,,1.0,1.0,5.0,0.0,5,0
2025-02-02,Gornik Zabrze,Puszcza Niepolomice,11:15,593477,103.0,69.0,16.0,12.0,5,6,87.0,55.0,8,18,0.0,7.0,,,2.0,0.0,,,64.0,36.0,0.0,0.0,0.0,3.0,4.0,5.0,11.0,11.0,4,1,,,,,,,1.0,1.0,1.0,0.0,1,1
2025-02-01,Pogon Szczecin,Zaglebie Lubin,19:15,593280,76.0,48.0,19.0,7.0,9,5,67.0,48.0,14,9,10.0,0.0,,,0.0,2.0,,,61.0,39.0,0.0,0.0,1.0,7.0,5.0,3.0,11.0,6.0,8,1,,,,,,,4.0,2.0,0.0,0.0,1,0
2025-02-01,Cracovia,Rakow Czestochowa,16:30,593163,73.0,90.0,15.0,12.0,4,2,60.0,58.0,10,11,11.0,0.0,,,0.0,2.0,,,42.0,57.0,0.0,0.0,3.0,3.0,2.0,3.0,12.0,9.0,3,3,,,,,,,0.0,3.0,0.0,0.0,0,0
2025-02-01,Motor Lublin,Lechia Gdansk,13:45,592711,88.0,78.0,12.0,12.0,3,2,46.0,40.0,12,12,0.0,9.0,,,1.0,0.0,0.0,1.0,57.0,42.0,0.0,0.0,4.0,1.0,3.0,7.0,10.0,7.0,2,5,,,,,,,2.0,1.0,0.0,0.0,1,1
2025-01-31,Lech Poznan,Widzew Lodz,19:30,592360,81.0,72.0,17.0,11.0,7,7,65.0,47.0,16,3,3.0,9.0,,,3.0,2.0,,,61.0,39.0,0.0,0.0,5.0,3.0,3.0,2.0,10.0,5.0,7,7,,,,,,,0.0,1.0,2.0,0.0,4,1
2025-01-31,GKS Katowice,Stal Mielec,17:00,592304,79.0,71.0,22.0,17.0,6,6,67.0,60.0,13,13,15.0,13.0,,,2.0,2.0,,,40.0,60.0,0.0,0.0,5.0,5.0,8.0,1.0,16.0,15.0,6,6,,,,,,,2.0,2.0,0.0,0.0,1,0
2024-12-14,Slask Wroclaw,RKS Radomiak 1910 SA Radom,16:30,583237,,,8.0,10.0,5,6,,,15,18,17.0,17.0,,,4.0,1.0,,,50.0,50.0,1.0,0.0,1.0,2.0,3.0,3.0,3.0,4.0,2,3,,,,,,,4.0,5.0,1.0,0.0,1,2
2024-12-09,Korona Kielce,Pogon Szczecin,18:00,582175,63.0,93.0,8.0,11.0,5,2,62.0,68.0,13,14,,,,,3.0,2.0,,,35.0,65.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,11.0,3,0,,,,,,,1.0,2.0,0.0,0.0,0,0
2024-12-08,Zaglebie Lubin,Legia Warszawa,16:30,582016,111.0,80.0,16.0,12.0,7,4,76.0,61.0,7,17,,,,,1.0,1.0,0.0,1.0,64.0,36.0,0.0,0.0,3.0,4.0,3.0,4.0,12.0,7.0,4,5,,,,,,,1.0,2.0,0.0,3.0,0,3
2024-12-08,Puszcza Niepolomice,Jagiellonia Bialystok,13:45,581849,73.0,101.0,7.0,19.0,1,2,63.0,86.0,20,6,,,,,2.0,2.0,,,34.0,66.0,0.0,0.0,5.0,1.0,3.0,2.0,6.0,12.0,2,7,,,,,,,1.0,1.0,1.0,0.0,1,1
2024-12-08,Piast Gliwice,Cracovia,11:15,581710,105.0,102.0,15.0,13.0,6,5,88.0,77.0,16,14,,,,,0.0,2.0,,,46.0,54.0,0.0,0.0,4.0,7.0,3.0,4.0,8.0,9.0,7,4,,,,,,,2.0,2.0,0.0,0.0,0,0
2024-12-07,Rakow Czestochowa,Motor Lublin,19:15,581463,113.0,72.0,25.0,10.0,10,1,59.0,24.0,5,15,,,,,0.0,1.0,,,57.0,43.0,0.0,0.0,1.0,7.0,10.0,3.0,16.0,7.0,9,3,,,,,,,0.0,2.0,1.0,1.0,2,2
2024-12-07,Widzew Lodz,Stal Mielec,16:30,581349,88.0,69.0,13.0,16.0,6,10,51.0,60.0,9,10,,,,,0.0,0.0,0.0,1.0,49.0,51.0,0.0,0.0,3.0,2.0,4.0,5.0,10.0,13.0,3,4,,,,,,,1.0,2.0,1.0,1.0,2,1
2024-12-07,Lechia Gdansk,Slask Wroclaw,13:45,580810,56.0,51.0,13.0,13.0,6,4,50.0,45.0,20,14,,,,,1.0,0.0,,,51.0,49.0,0.0,0.0,3.0,5.0,4.0,2.0,7.0,10.0,6,4,,,,,,,3.0,3.0,1.0,0.0,1,0
2024-12-06,Gornik Zabrze,Lech Poznan,19:30,580429,81.0,115.0,14.0,21.0,3,9,55.0,95.0,17,14,,,,,2.0,0.0,,,43.0,57.0,1.0,0.0,3.0,3.0,6.0,8.0,9.0,16.0,5,4,,,,,,,3.0,4.0,2.0,1.0,2,1
2024-12-06,RKS Radomiak 1910 SA Radom,GKS Katowice,17:00,580355,98.0,70.0,22.0,8.0,5,3,68.0,41.0,18,15,,,,,1.0,1.0,,,55.0,45.0,0.0,0.0,1.0,3.0,6.0,3.0,18.0,6.0,4,2,,,,,,,5.0,3.0,0.0,1.0,1,1
2024-12-02,Motor Lublin,RKS Radomiak 1910 SA Radom,18:00,579590,95.0,70.0,18.0,19.0,4,7,74.0,61.0,16,6,,,,,0.0,0.0,,,52.0,48.0,0.0,0.0,8.0,3.0,5.0,5.0,13.0,10.0,6,8,,,,,,,2.0,4.0,1.0,0.0,1,0
2024-12-01,Stal Mielec,Legia Warszawa,16:30,579404,101.0,101.0,21.0,8.0,4,4,64.0,65.0,10,10,,,,,0.0,1.0,1.0,1.0,57.0,43.0,0.0,0.0,0.0,4.0,10.0,3.0,14.0,6.0,7,2,,,,,,,0.0,2.0,1.0,1.0,2,2
2024-12-01,Pogon Szczecin,Jagiellonia Bialystok,13:45,579249,57.0,73.0,17.0,15.0,4,8,52.0,75.0,14,8,,,,,1.0,5.0,,,47.0,53.0,0.0,0.0,6.0,5.0,5.0,1.0,11.0,14.0,7,9,,,,,,,1.0,2.0,1.0,0.0,1,1
2024-12-01,Korona Kielce,Gornik Zabrze,11:15,579129,75.0,75.0,13.0,19.0,4,5,76.0,62.0,10,10,,,,,1.0,2.0,,,44.0,56.0,0.0,0.0,8.0,1.0,4.0,3.0,10.0,7.0,3,12,,,,,,,4.0,2.0,0.0,0.0,2,4
2024-11-30,Widzew Lodz,Rakow Czestochowa,19:15,579016,61.0,86.0,11.0,15.0,0,3,28.0,65.0,3,14,,,,,2.0,1.0,,,48.0,52.0,0.0,0.0,1.0,3.0,2.0,5.0,7.0,11.0,4,4,,,,,,,1.0,1.0,1.0,2.0,2,3
2024-11-30,GKS Katowice,Lechia Gdansk,16:30,578903,77.0,77.0,16.0,13.0,5,4,71.0,66.0,8,10,,,,,1.0,0.0,,,58.0,42.0,0.0,0.0,3.0,3.0,6.0,5.0,11.0,10.0,5,3,,,,,,,1.0,1.0,2.0,0.0,2,0
2024-11-30,Slask Wroclaw,Puszcza Niepolomice,13:45,578471,120.0,89.0,27.0,9.0,5,3,92.0,56.0,12,15,,,,,0.0,4.0,,,64.0,36.0,0.0,0.0,3.0,6.0,11.0,3.0,21.0,5.0,6,4,,,,,,,4.0,4.0,0.0,0.0,0,1
2024-11-29,Piast Gliwice,Lech Poznan,19:30,578128,89.0,98.0,8.0,4.0,5,5,72.0,85.0,17,9,,,,,2.0,2.0,,,33.0,67.0,0.0,0.0,1.0,3.0,2.0,2.0,5.0,3.0,3,1,,,,,,,5.0,3.0,0.0,0.0,0,0
2024-11-29,Cracovia,Zaglebie Lubin,17:00,578080,131.0,77.0,21.0,14.0,5,5,96.0,45.0,13,13,,,,,1.0,1.0,,,39.0,61.0,1.0,1.0,2.0,5.0,4.0,4.0,15.0,11.0,6,6,,,,,,,4.0,4.0,1.0,0.0,1,1
2024-11-25,Puszcza Niepolomice,Widzew Lodz,18:00,577587,64.0,89.0,17.0,16.0,7,6,66.0,73.0,18,14,,,,,3.0,0.0,1.0,0.0,35.0,65.0,0.0,1.0,3.0,4.0,6.0,6.0,11.0,13.0,6,3,,,,,,,3.0,4.0,2.0,0.0,2,0
2024-11-24,Gornik Zabrze,Piast Gliwice,16:30,577423,116.0,75.0,19.0,4.0,8,1,101.0,46.0,12,14,,,,,2.0,1.0,,,70.0,30.0,0.0,1.0,2.0,4.0,9.0,2.0,12.0,2.0,8,2,,,,,,,2.0,2.0,0.0,0.0,1,0
2024-11-24,Rakow Czestochowa,Korona Kielce,13:45,577282,31.0,23.0,10.0,8.0,3,7,29.0,33.0,19,14,,,,,1.0,2.0,,,54.0,46.0,0.0,0.0,1.0,3.0,3.0,3.0,6.0,7.0,4,1,,,,,,,2.0,1.0,1.0,0.0,1,1
2024-11-24,RKS Radomiak 1910 SA Radom,Stal Mielec,11:15,577150,97.0,69.0,17.0,10.0,5,5,59.0,49.0,13,9,,,,,0.0,1.0,0.0,1.0,50.0,50.0,0.0,0.0,3.0,1.0,6.0,4.0,15.0,5.0,1,5,,,,,,,2.0,1.0,0.0,2.0,1,2
2024-11-23,Legia Warszawa,Cracovia,19:15,576907,98.0,93.0,16.0,10.0,7,7,60.0,53.0,12,8,,,,,3.0,0.0,1.0,0.0,57.0,43.0,0.0,0.0,1.0,5.0,2.0,3.0,8.0,6.0,8,4,,,,,,,3.0,0.0,3.0,1.0,3,2
2024-11-23,Lech Poznan,GKS Katowice,16:30,576785,79.0,70.0,26.0,16.0,6,3,65.0,37.0,15,8,,,,,1.0,0.0,,,58.0,42.0,0.0,0.0,2.0,11.0,7.0,6.0,11.0,13.0,13,2,,,,,,,0.0,2.0,1.0,0.0,2,0
2024-11-23,Lechia Gdansk,Pogon Szczecin,13:45,576366,84.0,72.0,17.0,10.0,7,4,82.0,50.0,6,8,,,,,1.0,0.0,0.0,1.0,56.0,44.0,0.0,0.0,2.0,7.0,2.0,3.0,10.0,4.0,8,5,,,,,,,0.0,0.0,0.0,2.0,0,3
